"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"2121","5100 CALL PLACE SE WASHINGTON, DC 20019 UNITED STATES",38.884474,-76.9283641973373,38.8844291,38.8845163,-76.9284221,-76.9283081
"2122","1600 I STREET NW WASHINGTON, DC 20006 UNITED STATES",38.9011534,-77.0370577,38.9011034,38.9012034,-77.0371077,-77.0370077
"2123","1600 I STREET NW WASHINGTON, DC 20006 UNITED STATES",38.9011534,-77.0370577,38.9011034,38.9012034,-77.0371077,-77.0370077
"2124","3100 HAWTHORNE STREET NW WASHINGTON, DC 20008 UNITED STATES",38.92804265,-77.0616959708934,38.9279925,38.9281224,-77.0617538,-77.0616035
"2125","1000 CONSTITUTION AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.8921917,-76.992473905213,38.8921164,38.8922626,-76.9925249,-76.9924392
"2126","600 NEW YORK AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9031481,-77.0201268,38.9030981,38.9031981,-77.0201768,-77.0200768
"2127","1300 W STREET NW WASHINGTON, DC 20009 UNITED STATES",38.9191,-77.029777,38.91905,38.91915,-77.029827,-77.029727
"2128","1600 I STREET NW WASHINGTON, DC 20006 UNITED STATES",38.9011534,-77.0370577,38.9011034,38.9012034,-77.0371077,-77.0370077
"2129","1600 I STREET NW WASHINGTON, DC 20006 UNITED STATES",38.9011534,-77.0370577,38.9011034,38.9012034,-77.0371077,-77.0370077
"2130","4600 LIVINGSTON ROAD SE WASHINGTON, DC 20032 UNITED STATES",38.8239036,-77.0030868,38.8238536,38.8239536,-77.0031368,-77.0030368
"2131","3000 14TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.927657,-77.032632,38.927607,38.927707,-77.032682,-77.032582
"2132","1600 I STREET NW WASHINGTON, DC 20006 UNITED STATES",38.9011534,-77.0370577,38.9011034,38.9012034,-77.0371077,-77.0370077
"2133","800 EAST CAPITOL STREET SE WASHINGTON, DC 20003 UNITED STATES",38.88923,-76.990236,38.889226,38.88924,-76.991544,-76.988949
"2134","1600 I STREET NW WASHINGTON, DC 20006 UNITED STATES",38.9011534,-77.0370577,38.9011034,38.9012034,-77.0371077,-77.0370077
"2135","2100 14TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.9182589,-77.0322542,38.9182089,38.9183089,-77.0323042,-77.0322042
"2136","1000 F STREET NW WASHINGTON, DC 20004 UNITED STATES",38.8971869,-77.0261629,38.8971369,38.8972369,-77.0262129,-77.0261129
"2137","3100 HAWTHORNE STREET NW WASHINGTON, DC 20008 UNITED STATES",38.92804265,-77.0616959708934,38.9279925,38.9281224,-77.0617538,-77.0616035
"2138","700 NORTH CAPITOL STREET NE WASHINGTON, DC 20002 UNITED STATES",38.899686,-77.009171,38.899636,38.899736,-77.009221,-77.009121
"2139","1300 W STREET NW WASHINGTON, DC 20009 UNITED STATES",38.9191,-77.029777,38.91905,38.91915,-77.029827,-77.029727
"2140","4800 GEORGIA AVE NW",38.94848475,-77.0273147461519,38.9483782,38.9486179,-77.0274571,-77.0271732
"2141","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2142","NEW HAMPSHIRE AVE NW",38.9492668,-77.014695,38.9436026,38.9551916,-77.0189098,-77.0102892
"2143","I ST SE",38.879278,-76.992885,38.879275,38.8792841,-76.9941077,-76.991533
"2144","UNIT NEW YORK AVE NW",38.9055421,-77.0144793,38.905433,38.9055421,-77.0148082,-77.0144793
"2145","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2146","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2147","3600 BENNING RD  NE",38.9001417,-76.98481,38.9001417,38.900201,-76.9850687,-76.9841871
"2148","GEORGIA AVE NW",33.928456,-84.244904,33.9277419,33.928992,-84.2468562,-84.243079
"2149","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2150","6TH ST NW",47.685909,-99.1351015,47.6853997,47.685909,-99.1351015,-99.1350983
"2151","200 11TH ST SE",38.8874499,-76.9912899806605,38.8874217,38.887485,-76.9913918,-76.991193
"2152","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2153","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2154","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2155","12/H ST NE",38.9002891041667,-77.0070730208333,38.900239104167,38.900339104167,-77.007123020833,-77.007023020833
"2156","8TH/H ST NE",38.9002890625,-77.0069878125,38.9002390625,38.9003390625,-77.0070378125,-77.0069378125
"2157","NA",60.5000209,9.0999715,-54.654,81.028076,-9.6848146,34.6891253
"2158","700 KENILWORTH TER NE",38.900895,-76.947419,38.900845,38.900945,-76.947469,-76.947369
"2159","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2160","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2161","400 NEW YORK AVE NE",38.9171727,-76.9781926,38.9171727,38.9171776,-76.9781926,-76.9777576
"2162","MASSACHUSETTS AVE NW",38.928044,-77.072397,38.927778,38.928261,-77.0726898,-77.072023
"2163","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2164","400 SCHOOL ST SW",38.883846,-77.017717,38.883796,38.883896,-77.017767,-77.017667
"2165","LOUGHBORO RD NW",38.93235,-77.095282,38.932346,38.9326054,-77.097092,-77.093308
"2166","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2167","1400 EASTERN AVE NE",38.908661,-76.929698,38.908611,38.908711,-76.929748,-76.929648
"2168","300 36TH ST NE",38.89378625,-76.955157396412,38.8937295,38.8938401,-76.9552209,-76.9550999
"2169","4800 LOUGHBORO RD NW",38.9325,-77.093386,38.93245,38.93255,-77.093436,-77.093336
"2170","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2171","1000 NORTH CAROLINA AVENUE SE WASHINGTON, DC 20003 UNITED STATES",38.889185,-76.9924788127462,38.8891279,38.8892525,-76.9925293,-76.9924271
"2172","4800 NANNIE HELEN BURROUGHS AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.8991112,-76.9334453,38.8990612,38.8991612,-76.9334953,-76.9333953
"2173","1400 NEWTON STREET NW WASHINGTON, DC 20010 UNITED STATES",38.931844,-77.032923,38.931794,38.931894,-77.032973,-77.032873
"2174","300 11TH STREET SE WASHINGTON, DC 20003 UNITED STATES",38.8858899,-76.9913281,38.8858399,38.8859399,-76.9913781,-76.9912781
"2175","700 16TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.89861805,-76.9820152012844,38.8985742,38.8986611,-76.9821044,-76.981926
"2176","2800 S STREET SE WASHINGTON, DC 20020 UNITED STATES",38.868626,-76.966593,38.868576,38.868676,-76.966643,-76.966543
"2177","4600 MINNESOTA AVE NE WASHINGTON, DC 20019 UNITED STATES",38.90635035,-76.9367433854448,38.9062238,38.9064571,-76.936875,-76.9365906
"2178","1200 10TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.905766,-77.026089,38.905716,38.905816,-77.026139,-77.026039
"2179","3200 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.9050253,-77.0701583,38.9050247,38.9050278,-77.0702152,-77.0698922
"2180","100 RIDGE ROAD SE WASHINGTON, DC 20019 UNITED STATES",38.8881192,-76.951094,38.8880692,38.8881692,-76.951144,-76.951044
"2181","900 12TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.901442,-76.990349,38.901392,38.901492,-76.990399,-76.990299
"2182","3200 HIATT PLACE NW WASHINGTON, DC 20010 UNITED STATES",38.9298671787401,-77.0348613623291,38.92981717874,38.92991717874,-77.034911362329,-77.034811362329
"2183","900 12TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.901442,-76.990349,38.901392,38.901492,-76.990399,-76.990299
"2184","1300 VAN BUREN STREET NW WASHINGTON, DC 20012 UNITED STATES",38.9697279,-77.0299754750351,38.9696845,38.9697842,-77.0300357,-77.0299152
"2185","1300 SAVANNAH STREET SE WASHINGTON, DC 20032 UNITED STATES",38.844258,-76.985092,38.844208,38.844308,-76.985142,-76.985042
"2186","1200 4TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.905767,-77.000678,38.905717,38.905817,-77.000728,-77.000628
"2187","1900 D STREET SE WASHINGTON, DC 20003 UNITED STATES",38.8837444,-76.9951124,38.883741,38.883809,-76.996179,-76.9943529
"2188","500 NEWCOMB STREET SE WASHINGTON, DC 20032 UNITED STATES",38.84653,-77.000279,38.84648,38.84658,-77.000329,-77.000229
"2189","1900 16TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.86702435,-76.981993949994,38.8669013,38.8671476,-76.982085,-76.9819091
"2190","1400 K STREET NW WASHINGTON, DC 20005 UNITED STATES",38.9025196,-77.0330945,38.9025192,38.9025196,-77.0332238,-77.0330945
"2191","1900 19TH PLACE SE WASHINGTON, DC 20020 UNITED STATES",38.864907,-76.977232,38.864857,38.864957,-76.977282,-76.977182
"2192","4600 LIVINGSTON ROAD SE WASHINGTON, DC 20032 UNITED STATES",38.8239036,-77.0030868,38.8238536,38.8239536,-77.0031368,-77.0030368
"2193","1200 BRENTWOOD ROAD NE WASHINGTON, DC 20018 UNITED STATES",38.922176,-76.988658,38.922126,38.922226,-76.988708,-76.988608
"2194","1400 K STREET NW WASHINGTON, DC 20005 UNITED STATES",38.9025196,-77.0330945,38.9025192,38.9025196,-77.0332238,-77.0330945
"2195","D STREET NE WASHINGTON, DC 20001 UNITED STATES",38.8947857,-77.0073105,38.8947857,38.8947897,-77.0087577,-77.007177
"2196","1200 U STREET SE WASHINGTON, DC 20020 UNITED STATES",38.8664880200511,-76.9881251071962,38.866438020051,38.866538020051,-76.988175107196,-76.988075107196
"2197","3900 EAST CAPITOL STREET NE WASHINGTON, DC 20019 UNITED STATES",38.889902,-76.948651,38.889852,38.889952,-76.948701,-76.948601
"2198","3100 BUENA VISTA TERRACE SE WASHINGTON, DC 20020 UNITED STATES",38.852282,-76.965583,38.852232,38.852332,-76.965633,-76.965533
"2199","5400 GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES",38.955262,-77.028003,38.955212,38.955312,-77.028053,-77.027953
"2200","3600 GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES",38.9343213,-77.0242433,38.9342713,38.9343713,-77.0242933,-77.0241933
"2201","1600 V STREET NW WASHINGTON, DC 20009 UNITED STATES",38.918031,-77.036658,38.917981,38.918081,-77.036708,-77.036608
"2202","1900 NAYLOR ROAD SE WASHINGTON, DC 20020 UNITED STATES",38.87340875,-76.9776797812275,38.8733641,38.8734655,-76.9777358,-76.9775948
"2203","900 12TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.901442,-76.990349,38.901392,38.901492,-76.990399,-76.990299
"2204","1700 NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9172858474182,-76.9806952722966,38.917235847418,38.917335847418,-76.980745272297,-76.980645272297
"2205","1000 EUCLID STREET NW WASHINGTON, DC 20001 UNITED STATES",38.9237593,-77.0256420978366,38.9237161,38.9238026,-77.0256795,-77.0256047
"2206","800 11TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.90043775,-76.9917941113363,38.9003094,38.9005649,-76.9919099,-76.9916661
"2207","1100 MOUNT OLIVET ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.910993,-76.987061,38.910943,38.911043,-76.987111,-76.987011
"2208","3800 ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.865738,-76.951277,38.865688,38.865788,-76.951327,-76.951227
"2209","100 MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.833186,-77.005833,38.833136,38.833236,-77.005883,-77.005783
"2210","3000 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.9050253,-77.0701583,38.9050247,38.9050278,-77.0702152,-77.0698922
"2211","3800 MINNESOTA AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.892437,-76.951273,38.892387,38.892487,-76.951323,-76.951223
"2212","4900 WISCONSIN AVENUE NW WASHINGTON, DC 20016 UNITED STATES",38.9535103,-77.0825329,38.9534603,38.9535603,-77.0825829,-77.0824829
"2213","2700 PENNSYLVANIA AVENUE NW WASHINGTON, DC 20007 UNITED STATES",38.904509,-77.056092,38.904459,38.904559,-77.056142,-77.056042
"2214","1700 28TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.869352,-76.967672,38.869302,38.869402,-76.967722,-76.967622
"2215","800 11TH STREET NE WASHINGTON, DC 20002 UNITED STATES",38.90043775,-76.9917941113363,38.9003094,38.9005649,-76.9919099,-76.9916661
"2216","6600 GEORGIA AVENUE NW WASHINGTON, DC 20012 UNITED STATES",38.9701084,-77.0275464,38.9700584,38.9701584,-77.0275964,-77.0274964
"2217","3900 MINNESOTA AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.8933939,-76.9507725,38.8933439,38.8934439,-76.9508225,-76.9507225
"2218","2800 PENNSYLVANIA AVENUE NW WASHINGTON, DC 20007 UNITED STATES",38.9042693,-77.0572939,38.9042193,38.9043193,-77.0573439,-77.0572439
"2219","3800 9TH STREET SE WASHINGTON, DC 20032 UNITED STATES",38.833686,-76.99247,38.833636,38.833736,-76.99252,-76.99242
"2220","800 51ST STREET NE WASHINGTON, DC 20019 UNITED STATES",38.89994725,-76.9278022514753,38.8998944,38.8999973,-76.9278657,-76.9277371
"2221","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2222","5400 GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES",38.955262,-77.028003,38.955212,38.955312,-77.028053,-77.027953
"2223","1700 N STREET NW WASHINGTON, DC 20036 UNITED STATES",38.90716,-77.038654,38.90711,38.90721,-77.038704,-77.038604
"2224","6600 GEORGIA AVENUE NW WASHINGTON, DC 20012 UNITED STATES",38.9701084,-77.0275464,38.9700584,38.9701584,-77.0275964,-77.0274964
"2225","900 DECATUR STREET NW WASHINGTON, DC 20011 UNITED STATES",38.948209,-77.02553,38.948159,38.948259,-77.02558,-77.02548
"2226","3900 MINNESOTA AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.8933939,-76.9507725,38.8933439,38.8934439,-76.9508225,-76.9507225
"2227","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2228","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2229","3800 MINNESOTA AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.892437,-76.951273,38.892387,38.892487,-76.951323,-76.951223
"2230","4500 HARRISON STREET NW WASHINGTON, DC 20015 UNITED STATES",38.956947,-77.08909,38.956897,38.956997,-77.08914,-77.08904
"2231","1200 G STREET NE WASHINGTON, DC 20002 UNITED STATES",38.8990958,-76.9899536471883,38.8990157,38.8991545,-76.989982,-76.9899259
"2232","4500 HARRISON STREET NW WASHINGTON, DC 20015 UNITED STATES",38.956947,-77.08909,38.956897,38.956997,-77.08914,-77.08904
"2233","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2234","4500 HARRISON STREET NW WASHINGTON, DC 20015 UNITED STATES",38.956947,-77.08909,38.956897,38.956997,-77.08914,-77.08904
"2235","1100 16TH STREET NW WASHINGTON, DC 20036 UNITED STATES",38.903863,-77.036643,38.903813,38.903913,-77.036693,-77.036593
"2236","1700 27TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.869352,-76.968866,38.869302,38.869402,-76.968916,-76.968816
"2237","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2238","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2239","4500 HARRISON STREET NW WASHINGTON, DC 20015 UNITED STATES",38.956947,-77.08909,38.956897,38.956997,-77.08914,-77.08904
"2240","2800 GAINESVILLE STREET SE WASHINGTON, DC 20020 UNITED STATES",38.855245,-76.968972,38.855195,38.855295,-76.969022,-76.968922
"2241","3800 9TH STREET SE WASHINGTON, DC 20032 UNITED STATES",38.833686,-76.99247,38.833636,38.833736,-76.99252,-76.99242
"2242","1100 16TH STREET NW WASHINGTON, DC 20036 UNITED STATES",38.903863,-77.036643,38.903813,38.903913,-77.036693,-77.036593
"2243","1200 49TH STREET NE WASHINGTON, DC 20019 UNITED STATES",38.906192,-76.93177,38.906142,38.906242,-76.93182,-76.93172
"2244","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2245","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2246","2600 16TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.923511,-77.0371639920229,38.9233966,38.9235969,-77.0372821,-77.0370597
"2247","1100 16TH STREET NW WASHINGTON, DC 20036 UNITED STATES",38.903863,-77.036643,38.903813,38.903913,-77.036693,-77.036593
"2248","2800 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.905158,-77.057075,38.905108,38.905208,-77.057125,-77.057025
"2249","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2250","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2251","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2252","2800 Q STREET SE WASHINGTON, DC 20020 UNITED STATES",38.870828,-76.967619,38.870778,38.870878,-76.967669,-76.967569
"2253","3900 SOUTH CAPITOL STREET SE WASHINGTON, DC 20032 UNITED STATES",38.83281,-77.008244,38.83276,38.83286,-77.008294,-77.008194
"2254","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2255","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2256","UNIT DUPONT CIRCLE NW WASHINGTON, DC 20036 UNITED STATES",38.9093878,-77.0427188,38.9093073,38.9095008,-77.0427754,-77.0426695
"2257","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2258","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2259","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2260","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2261","3000 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.9050253,-77.0701583,38.9050247,38.9050278,-77.0702152,-77.0698922
"2262","2300 18TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.9199289,-77.0419952839028,38.9197614,38.9201048,-77.0421277,-77.0418609
"2263","1700 28TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.869352,-76.967672,38.869302,38.869402,-76.967722,-76.967622
"2264","3100 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.9050253,-77.0701583,38.9050247,38.9050278,-77.0702152,-77.0698922
"2265","3100 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.9050253,-77.0701583,38.9050247,38.9050278,-77.0702152,-77.0698922
"2266","900 23RD STREET NW WASHINGTON, DC 20037 UNITED STATES",38.9014106,-77.0506001925414,38.9008149,38.9018804,-77.0512739,-77.0502962
"2267","2600 16TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.923511,-77.0371639920229,38.9233966,38.9235969,-77.0372821,-77.0370597
"2268","1200 GIRARD STREET NE WASHINGTON, DC 20017 UNITED STATES",38.926618,-76.990373,38.926568,38.926668,-76.990423,-76.990323
"2269","1200 GIRARD STREET NE WASHINGTON, DC 20017 UNITED STATES",38.926618,-76.990373,38.926568,38.926668,-76.990423,-76.990323
"2270","2400 ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.8515914,-76.9719352,38.8515198,38.851663,-76.9720452,-76.9718252
"2271","1200 WYLIE STREET NE WASHINGTON, DC 20002 UNITED STATES",38.900845,-76.990083,38.900795,38.900895,-76.990133,-76.990033
"2272","1200 WYLIE STREET NE WASHINGTON, DC 20002 UNITED STATES",38.900845,-76.990083,38.900795,38.900895,-76.990133,-76.990033
"2273","2600 16TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.923511,-77.0371639920229,38.9233966,38.9235969,-77.0372821,-77.0370597
"2274","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2275","800 51ST STREET NE WASHINGTON, DC 20019 UNITED STATES",38.89994725,-76.9278022514753,38.8998944,38.8999973,-76.9278657,-76.9277371
"2276","1200 GIRARD STREET NE WASHINGTON, DC 20017 UNITED STATES",38.926618,-76.990373,38.926568,38.926668,-76.990423,-76.990323
"2277","900 MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.90282085,-77.024838608539,38.902711,38.9029821,-77.0250922,-77.0245854
"2278","800 51ST STREET NE WASHINGTON, DC 20019 UNITED STATES",38.89994725,-76.9278022514753,38.8998944,38.8999973,-76.9278657,-76.9277371
"2279","1400 U STREET NW WASHINGTON, DC 20009 UNITED STATES",38.916915,-77.032109,38.916865,38.916965,-77.032159,-77.032059
"2280","600 5TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.897461,-77.019034,38.897411,38.897511,-77.019084,-77.018984
"2281","3100 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.9050253,-77.0701583,38.9050247,38.9050278,-77.0702152,-77.0698922
"2282","2800 HARTFORD STREET SE WASHINGTON, DC 20020 UNITED STATES",38.854531,-76.969819,38.854481,38.854581,-76.969869,-76.969769
"2283","2800 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.905158,-77.057075,38.905108,38.905208,-77.057125,-77.057025
"2284","2800 HARTFORD STREET SE WASHINGTON, DC 20020 UNITED STATES",38.854531,-76.969819,38.854481,38.854581,-76.969869,-76.969769
"2285","2800 M STREET NW WASHINGTON, DC 20007 UNITED STATES",38.905158,-77.057075,38.905108,38.905208,-77.057125,-77.057025
"2286","2600 16TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.923511,-77.0371639920229,38.9233966,38.9235969,-77.0372821,-77.0370597
"2287","1300 MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.839925,-76.98836,38.839875,38.839975,-76.98841,-76.98831
"2288","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2289","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2290","1200 GIRARD STREET NE WASHINGTON, DC 20017 UNITED STATES",38.926618,-76.990373,38.926568,38.926668,-76.990423,-76.990323
"2291","1200 GIRARD STREET NE WASHINGTON, DC 20017 UNITED STATES",38.926618,-76.990373,38.926568,38.926668,-76.990423,-76.990323
"2292","1000 MOUNT OLIVET ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.91241385,-76.9883388195935,38.9119582,38.9128945,-76.9891843,-76.9881928
"2293","1400 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.032112,38.914701,38.914801,-77.032162,-77.032062
"2294","1300 MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.839925,-76.98836,38.839875,38.839975,-76.98841,-76.98831
"2295","12TH ST SE",36.941222,-82.596013,36.941151,36.9416436,-82.5961052,-82.595998
"2296","100 R ST NE",38.912677,-77.00639,38.912627,38.912727,-77.00644,-77.00634
"2297","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2298","3500 ELY PL SE",38.88378,-76.9558566596774,38.8837245,38.8838643,-76.9559168,-76.9557966
"2299","K ST NW",38.9025235,-77.0421925,38.9024735,38.9025735,-77.0429455,-77.0421925
"2300","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2301","2800 MINNESOTA AVE SE",38.8754406731947,-76.9669688152339,38.875390673195,38.875490673195,-76.967018815234,-76.966918815234
"2302","3700 ELY ST SE",42.099975,-72.768267,42.099957,42.100783,-72.770393,-72.765058
"2303","PENNSYLVANIA AVE SE",38.8770813,-76.9785463,38.8759224,38.8776104,-76.9795997,-76.976253
"2304","15TH ST NE",45.5882139,-94.0462031,45.587801,45.5882515,-94.0516372,-94.0385319
"2305","3500 ELY PL SE",38.88378,-76.9558566596774,38.8837245,38.8838643,-76.9559168,-76.9557966
"2306","BENNING RD NE",38.8996121,-76.9799759,38.8994773,38.8997708,-76.9809591,-76.9792672
"2307","300 NEW YORK AVE NW",38.905072,-77.015342,38.905022,38.905122,-77.015392,-77.015292
"2308","900 H ST NE",38.9004087,-76.9935715,38.9003587,38.9004587,-76.9936215,-76.9935215
"2309","2800 ALABAMA AVE SE",38.860048,-76.966821,38.859998,38.860098,-76.966871,-76.966771
"2310","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2311","3800 JAY ST NE",38.903839342401,-76.9471972765775,38.903789342401,38.903889342401,-76.947247276577,-76.947147276577
"2312","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2313","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2314","4500 15TH ST NW",38.9453109,-77.0347862832076,38.9452757,38.9453302,-77.0349036,-77.0346689
"2315","BENNETT PL NE",38.8994902,-76.975724,38.899489,38.899494,-76.976217,-76.9741739
"2316","1900 17TH ST NW",38.9157196,-77.0386853,38.9156696,38.9157696,-77.0387353,-77.0386353
"2317","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2318","19TH ST SE",35.1401325,-84.8707755,35.1397726,35.1401325,-84.8707755,-84.869804
"2319","3400 14TH ST NW",38.9314048,-77.0329631,38.9313548,38.9314548,-77.0330131,-77.0329131
"2320","13TH IRVING ST NW",38.93109934375,-77.0100503958333,38.93104934375,38.93114934375,-77.010100395833,-77.010000395833
"2321","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"2322","1800 EAST CAPITOL ST SE",38.889882,-76.978841,38.889832,38.889932,-76.978891,-76.978791
"2323","9TH ST NW",42.979734,-85.687905,42.979651,42.979734,-85.692821,-85.684256
